window_start,week,mtf7w2,mwwcn6,lms8m4,dsdxd8,wgocn,jdf5g4,dtqb7d,habc8,ngtp8b,kedgm9,kab5zb,jfk535,mmvd,hnldm2,jdk88,ajdqnf,nm8c7,jmd5h8,anfz9,oro26b,kdcn,krh5f5,tah5z2,jlkm94,nhm2p3,tlgdq9,lpnb79,tjdpzd,wahbf,jrrgxf,zws2p8,ajb9b3,elnfh,pt7td,hmnhx4,mdvw5,jahq76,tcdzb7,jac345,mmg9n6,tkbn4,hemmb2,dlokv6,bay6g7,jlgwx,pecxc9,rrg3md,mjpg95,njd5zf,jhgn9,jkn7f,kah89f,amsh7,bpc42
1360345500,Week1,0.001,0.001,0.001,865.58998678491,0.001,73.42021976447441,0.001,0.001,0.001,0.001,8776.419560981774,0.001,0.001,19.556247857326515,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2375.0,0.001,0.001,238.50842198581563,0.001,4980.46875,8777.70877432126,3237.6326034044205,77.25183823529412,858.59030465359,0.001,0.001,0.001,0.001,1532.7679660677863,0.001,0.001,0.001,8314.045204807471,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,79.49013157894737,62.54553081409222,24138.052987980176,34.5732586512866,4177.899516482366
1360345800,Week1,0.001,0.001,0.001,1814.951482762758,0.001,4903.042037716833,0.001,0.001,0.001,0.001,102757.03104905052,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,175.1082868865491,2852.941176470588,0.001,0.001,73.0818351321853,0.001,3562.5,2375.0,2812.991971285832,0.001,484.84097842480224,0.001,0.001,0.001,0.001,2166.9376254749664,0.001,3875.0,0.001,872.0788997595979,0.001,977.0535714285713,0.001,0.001,0.001,0.001,0.001,4374.33999662618,0.001,0.001,7106.25,22032.145928383947,0.001,3982.5777949141393
1360346100,Week1,0.001,0.001,15.957446808510635,51998.86932076375,0.001,8080.440753993639,0.001,0.001,0.001,0.001,7125.676021889936,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4140.625,7665.296052631579,0.001,0.001,28161.963711212997,0.001,4777.901785714285,0.001,4268.32381182299,11.695359281437126,356.7526897651206,0.001,831.461896266448,0.001,0.001,233.27678508496538,0.001,5339.762669372462,1396.0377710099963,9998.739315440866,0.001,1362.2478893058162,0.001,0.001,0.001,0.001,0.001,5343.75,0.001,0.001,76.66059543083288,4147.969441686168,47.21467391304348,1459.110487143575
1360346400,Week1,0.001,0.001,0.001,2063.2758758598625,70.3125,1683.7487599206352,0.001,0.001,0.001,0.001,39.22872340425532,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,11635.42222975145,2055.8388157894738,0.001,0.001,2532.4066633522425,0.001,2500.351930870548,13533.889537154197,79.17245883860791,0.001,535.5912810625867,0.001,992.5194597069597,0.001,0.001,0.001,0.001,24773.677163498072,0.001,1110.9327054805065,0.001,930.0055330307991,0.001,0.001,0.001,0.001,0.001,3562.5,0.001,1425.0,4253.246214495001,6019.146403908624,46.875,4354.082454546321
1360346700,Week1,0.001,0.001,0.001,1829.9380015864128,69.81382978723404,3995.086119607272,0.001,0.001,0.001,0.001,1237.0856703687166,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4557.464819784839,0.001,0.001,282.0601608494533,442.2523608385358,0.001,1586.0429980775727,11882.113948689635,75.65789473684211,8.765243902439027,2233.6447151232223,0.001,1039.4097222222222,0.001,0.001,62.97706806611554,0.001,16259.6955403808,855.2001449950806,3443.788939601231,0.001,20.4263830002019,0.001,0.001,0.001,0.001,3562.5,3445.228455360127,0.001,2188.96484375,79.65686274509805,18370.268784570293,29196.883538414542,4178.268131308944
1360347000,Week1,0.001,7873.1171837157135,0.001,48710.02913307492,0.001,275.1020726393233,0.001,0.001,0.001,0.001,143.75,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,27960.355421280707,1425.0,0.001,0.001,43.23788950126749,0.001,30368.31014729951,4223.968309790807,15146.903238952278,0.001,2555.0892607670403,0.001,250.0,0.001,0.001,109.2909946236559,0.001,17599.7586670951,0.001,6150.778853711371,0.001,108.71749926713751,0.001,0.001,0.001,0.001,19290.625,612.9814815991438,0.001,0.001,0.001,97.61942278987965,2156.25,5788.8629121228
1360347300,Week1,0.001,2426.7654337135396,6.8779904306220105,7629.515624908979,73.30452127659575,4867.163959367328,0.001,0.001,0.001,0.001,144400.35619300912,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,21117.648717760105,15.078671328671328,0.001,0.001,2665.437527368267,0.001,4777.901785714285,147.72727272727272,12516.96397951478,0.001,1295.8646473123122,0.001,59.343434343434346,0.001,0.001,677.3440827423573,0.001,13134.619231927514,0.001,19543.555139631495,0.001,320.43820745139845,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3680.7552083333335,2540.2456081223304,76.27971902017292,4259.632231655631,15388.33709345461
1360347600,Week1,0.001,21.68610347128614,718.75,8684.205052099625,0.001,14820.97352677994,0.001,0.001,0.001,29023.678399954522,7172.671471823118,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,10832.237331185317,0.001,0.001,0.001,2859.739820367702,0.001,3194.5684523809523,339.72778724572686,12500.898030801853,0.001,11458.301839053891,0.001,0.001,0.001,0.001,2368.3052168863146,0.001,4750.0,0.001,13017.010750112646,0.001,1545.138888888889,0.001,0.001,0.001,0.001,0.001,66.61184210526315,0.001,22124.93855876776,757.2737647152828,0.001,1113.6067708333333,6641.433306277057
1360347900,Week1,0.001,0.001,0.001,26431.29382766499,0.001,2674.2943218954247,0.001,0.001,0.001,0.001,6076.821658615137,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2523.008113332373,3010.6026785714284,0.001,0.001,2268.8055002162096,0.001,4993.389423076923,137.33098105013818,3493.053365495643,0.001,1541.0459110179424,0.001,0.001,0.001,0.001,2748.3657430501776,0.001,71795.16989087302,0.001,1031.9764381755163,0.001,659.3404848217916,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6732.220055801018,0.001,0.001,4890.625,2316.8299278846152
1360348200,Week1,0.001,0.001,0.001,1787.291237703043,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2880.995244511724,1343.75,0.001,0.001,20736.538800090068,0.001,4777.901785714285,0.001,7234.102507913725,3.497566909975669,8381.539672692446,0.001,0.001,0.001,0.001,8891.907553009794,0.001,2375.0,16.07142857142857,19707.149265710384,0.001,7846.494958969829,0.001,0.001,0.001,0.001,0.001,67.59868421052633,0.001,4823.295263891541,3045.5750657634853,0.001,0.001,6091.362847222223
1360348500,Week1,0.001,0.001,91.796875,3407.6285818462593,0.001,0.001,0.001,0.001,0.001,130233.03674768517,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4651.93135897917,1425.0,0.001,0.001,4160.971467391305,0.001,3985.5769230769233,86.39705882352942,513.0859375,0.001,14656.495385178976,0.001,0.001,0.001,0.001,491.0723514744612,0.001,4453.125,0.001,20945.13411670164,0.001,142.2486467506864,0.001,0.001,0.001,0.001,0.001,97.91666666666669,0.001,702.0463732605505,49.13341413972894,20971.0198877507,3084.558823529412,5038.204846763086
1360348800,Week1,0.001,0.001,0.001,57312.77771985055,72.75390625,3478.5889247950686,0.001,0.001,0.001,0.001,67666.6015625,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3680.118628794813,2375.0,0.001,0.001,2245.725949443383,0.001,5054.6875,0.001,490.0568181818182,0.001,2878.5213606465773,0.001,0.001,0.001,0.001,442.32689242927796,0.001,7125.0,0.001,17480.219110373593,0.001,264.0919464229784,0.001,0.001,0.001,0.001,47970.18678160919,12425.684908985691,0.001,83.16532258064517,2071.5085443307476,27263.80201843022,14321.511749725221,5252.200520833334
1360349100,Week1,0.001,0.001,0.001,1117.8401455767078,0.001,44.109513274336294,0.001,0.001,0.001,3634.4115497076027,52860.28819662564,0.001,0.001,0.001,0.001,0.001,2090.494791666667,0.001,0.001,0.001,3829.2292695835627,9942.979096275534,0.001,0.001,1888.3558064138351,0.001,3801.513671875,0.001,13960.254418875718,0.001,58.78866156408519,39.529914529914535,0.001,0.001,0.001,606.1054454507263,0.001,0.001,0.001,32818.503487164104,0.001,499.01526736385165,0.001,16.843971631205672,0.001,0.001,0.001,7284.5683320356975,0.001,22998.215872770954,9274.480762165897,31495.036698154032,1447.265078110438,7009.040601325757
1360349400,Week1,0.001,0.001,0.001,1444.436240201568,31.914893617021274,1642.384929106406,0.001,0.001,0.001,29542.203168367803,35199.32650862068,0.001,0.001,0.001,0.001,0.001,26962.5,0.001,0.001,0.001,2025.033839844797,15960.579558092957,0.001,0.001,3906.9816686449753,0.001,5848.6328125,1828.7578049042352,1860.7325362454383,0.001,65.82446808510636,0.001,0.001,0.001,0.001,708.2605161105269,0.001,7125.0,2470.6416338068934,22085.297261946056,0.001,267.68819848228924,0.001,0.001,0.001,0.001,74.35344827586208,61964.895674064996,0.001,22949.623778366557,8432.605826077863,25645.1467892422,573.4375,1763.019781144781
1360349700,Week1,0.001,0.001,0.001,61233.19065824468,0.001,4879.847048455784,0.001,0.001,0.001,5095.055314309347,150583.85416666666,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1562.5118994933368,8474.426524133049,0.001,0.001,3544.427298348682,0.001,4074.7395833333335,0.001,2317.4500375500666,0.001,100.62639977603583,7928.914822705714,0.001,0.001,0.001,850.5410142229474,0.001,0.001,1237.539666731918,12968.148924147283,0.001,0.001,0.001,0.001,0.001,0.001,0.001,7125.0,0.001,14717.300102420946,174.61342419466567,11469.772457224904,4890.625,7674.83425862332
1360350000,Week1,0.001,0.001,0.001,1123.4461079977204,31.914893617021274,6373.414088357059,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,67945.3125,6.594036697247707,0.001,0.001,17483.0058043404,0.001,0.001,0.001,3076.027442226891,0.001,5945.3125,0.001,1843.6085093449892,0.001,52.604532033144636,2493.75,0.001,0.001,0.001,881.0506692501824,0.001,0.001,2932.031611502129,14993.22602288933,0.001,1271.2913561427283,0.001,0.001,0.001,0.001,0.001,70.81117021276594,0.001,10916.899000065761,4786.854820997145,68.6081990280248,4268.415178571428,7094.69696969697
1360350300,Week1,0.001,0.001,0.001,6218.497510665778,0.001,5801.345422396836,0.001,0.001,0.001,563621.09375,1749.1198820553886,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,33895.58176126857,0.001,0.001,0.001,3429.5052464231417,0.001,4958.0078125,1427.0833333333335,2003.6993925929014,0.001,178.3057460806271,12669.928924098247,0.001,0.001,0.001,5042.417212952621,0.001,3562.5,406.25,32944.45101962042,0.001,0.001,0.001,31.914893617021274,0.001,0.001,1438.3857194767443,0.001,0.001,14565.668038749602,36213.79688421022,39.240867579908674,2074.136800699301,1970.6513494877859
1360350600,Week1,0.001,23.549876385975427,0.001,70.05614094564066,0.001,5192.570066632906,0.001,0.001,0.001,10777.83203125,4846.87758356008,0.001,0.001,0.001,0.001,0.001,44432.29166666666,0.001,0.001,33.333333333333336,6805.7070405441855,1924.7062629399588,0.001,0.001,2978.2538548163548,0.001,1560.4593235701948,0.001,2469.712041984567,0.001,112.47944603452902,10838.585069444445,0.001,0.001,0.001,272.4318778973059,0.001,0.001,1973.1596309218805,20225.180423685735,0.001,552.9911561398753,0.001,32.608695652173914,31.914893617021274,0.001,592.1875,0.001,0.001,35671.9103667072,10715.249092687609,32.608695652173914,4408.653846153847,2546.0208194583197
1360350900,Week1,0.001,0.001,0.001,126.33007623470864,0.001,5577.204600542053,0.001,0.001,0.001,0.001,11638.743157358318,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,19223.73095586054,79.33407738095238,0.001,0.001,2544.4493948922227,0.001,2279.8238031914893,0.001,10612.358266911597,12.82051282051282,66.22602883538633,1092.5347222222222,0.001,0.001,0.001,418.6804244934041,0.001,0.001,9590.16552043026,421.875,0.001,1092.871886657889,0.001,0.001,30.0,0.001,20485.9270523741,0.001,0.001,147806.55574256217,13432.609494159427,6362.457825861427,0.001,3054.257787314636
1360351200,Week1,0.001,0.001,0.001,64.97784218161458,0.001,5481.540173764908,0.001,0.001,0.001,0.001,2156.25,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1251.6917293233084,7649.3300403178855,244.42700310484258,0.001,27040.4420798101,3706.67322384746,0.001,2471.875,18396.90983950579,1510.857518212244,0.001,48.364084663120565,5481.770833333333,32.971014492753625,0.001,0.001,3631.147780704856,0.001,0.001,0.001,6721.447859255038,0.001,844.5115546218487,0.001,0.001,0.001,0.001,13794.527737168039,0.001,0.001,114375.69799991675,63187.75232047205,34115.44854547311,4890.625,3869.497100977696
1360351500,Week1,0.001,22.345906979744544,0.001,66.77381618940969,0.001,10243.530425950494,0.001,0.001,0.001,41169.94731310925,13384.0847219113,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,10.383492569002122,778.2688818127993,59.938434476693054,0.001,2270.611516927591,10648.279718448277,0.001,4164.0625,31.914893617021274,1860.15625,32.608695652173914,77.77788642052565,0.001,0.001,0.001,0.001,1429.357507061733,0.001,0.001,0.001,2592.278896233974,0.001,1505.2083333333333,0.001,0.001,0.001,0.001,4776.753733129113,28.791458893642545,0.001,62487.65729514361,3160.2067188948145,26908.698504639167,2461.616847826087,2200.2416609777374
1360351800,Week1,0.001,0.001,0.001,67.10526315789474,70.81117021276594,5279.514800828314,0.001,0.001,0.001,0.001,15242.061717352417,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,7591.086644386809,6190.020097463023,211.01913183708285,0.001,2425.243794326241,1387.6609452009964,0.001,4871.394230769231,3538.4395192402394,1445.1742433060094,0.001,75.08234102898969,0.001,0.001,0.001,0.001,2161.6710296923848,0.001,0.001,0.001,421.875,0.001,969.7135980339106,0.001,0.001,0.001,0.001,2481.2832846547894,0.001,0.001,7533.59375,10656.068191764505,25220.517993168774,2461.2699468085107,3528.252923976608
1360352100,Week1,0.001,0.001,62063.088882296215,65.4630996999847,0.001,17779.19299451165,0.001,0.001,0.001,0.001,157.32758620689654,0.001,0.001,0.001,0.001,0.001,13712.481398809523,0.001,0.001,3716.3695977817442,5973.677968837305,36.94333665669657,0.001,3921.4599609375,2201.4515768942742,0.001,4579.326923076923,8703.768843686441,13023.901276413219,0.001,66.11842105263158,0.001,0.001,0.001,0.001,10610.282372399213,0.001,0.001,0.001,31.914893617021274,0.001,879.0653109995155,0.001,0.001,0.001,0.001,903.6954365079364,1897.320124858454,0.001,138336.7333973142,10198.281441596608,7925.825536479424,4890.625,6432.690746753247
1360352400,Week1,0.001,0.001,40207.104627295994,59.58778951894328,0.001,4606.910765629383,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2443.5245148093136,41.55927835051546,0.001,3718.75,2777.752600758228,0.001,4164.0625,8716.64035740083,821.959772895087,0.001,35.32608695652173,0.001,0.001,0.001,0.001,5674.652440572938,0.001,0.001,0.001,3868.4027249923993,0.001,1003.5004058441559,0.001,0.001,0.001,0.001,3858.1257388099634,58117.557403774124,0.001,18771.907552083332,112.08393199233716,11420.64709615269,4572.265625,6607.123387592138
1360352700,Week1,0.001,0.001,942064.2361111112,68.05086186210205,0.001,5360.1668767971905,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3700.6951994555616,0.001,0.001,3626.897321428571,2814.7632575757575,0.001,4980.46875,810.6447326348343,2540.6151958360674,33.333333333333336,44.47181830353784,19582.194641408558,0.001,0.001,0.001,1790.8487391965682,0.001,0.001,0.001,408.36934840425533,0.001,1136.3856082775922,0.001,0.001,0.001,0.001,17054.93667111204,161659.26642573957,0.001,260094.27153225086,0.001,17877.38479656796,1578.238224637681,4571.028166908848
1360353000,Week1,0.001,0.001,0.001,67.15698029298919,0.001,2821.3162415286142,0.001,0.001,0.001,31.914893617021274,0.001,0.001,0.001,0.001,0.001,0.001,32429.6875,0.001,0.001,0.001,1930.43280832192,15.292553191489361,0.001,0.001,1521.3537203247743,0.001,4280.078125,1425.0,1884.6733311380108,0.001,65.625,18717.753474923564,0.001,0.001,0.001,367.0642853109775,0.001,6520.233531545208,0.001,8426.923076923076,0.001,688.2962892603849,0.001,0.001,0.001,0.001,19155.831643048565,80550.02480158731,0.001,85856.46495978658,0.001,22058.490167833283,47.21467391304348,2330.867628992629
1360353300,Week1,0.001,0.001,0.001,0.001,0.001,91.25330747754371,0.001,0.001,0.001,0.001,17578.125,0.001,0.001,0.001,15.845070422535212,0.001,44885.41666666666,0.001,0.001,0.001,71.04325722654374,0.001,0.001,135.41666666666666,53.396836007130126,0.001,3985.5769230769233,23898.98003472222,897.6643942121932,0.001,101.90896663204249,32.93023808911521,0.001,0.001,0.001,0.001,0.001,3125.0,0.001,3691.269841269841,0.001,1126.236293859649,0.001,0.001,0.001,0.001,6903.5640979541895,70.02301159592244,0.001,8597.034205205748,0.001,12943.971407506559,0.001,4100.881384101493
1360353600,Week1,0.001,0.001,0.001,0.001,32.608695652173914,4589.967557070092,0.001,0.001,0.001,0.001,22036.569148936167,0.001,0.001,0.001,0.001,0.001,43822.91666666666,0.001,0.001,0.001,7377.558680582905,0.001,0.001,30.612244897959183,0.001,0.001,4005.2083333333335,0.001,1449.2586766932393,31.914893617021274,17.214412360688954,83.66578014184397,0.001,0.001,0.001,5885.9375,0.001,3578.6308973172986,0.001,2757.4032738095243,0.001,1011.3095238095236,0.001,0.001,0.001,0.001,48519.21480464287,67.32047872340425,0.001,2058.5253365709636,0.001,11310.417311927982,4890.625,3775.352697897341
1360353900,Week1,0.001,0.001,0.001,0.001,0.001,60.37045895988717,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3317.8783126122153,102.48860182370821,31.914893617021274,0.001,0.001,0.001,2902.34375,0.001,1625.9013585383552,0.001,46.784051186270744,0.001,0.001,0.001,0.001,32.608695652173914,0.001,3409.722222222222,0.001,4198.30586080586,0.001,837.6116071428571,0.001,0.001,0.001,0.001,52831.96777751067,67.59868421052633,0.001,0.001,0.001,13616.183891616747,2450.9411023054754,5796.899038461538
1360354200,Week1,0.001,0.001,0.001,0.001,0.001,3197.018802162593,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6226.5625,0.001,0.001,0.001,4314.160468882931,2170.0809082433175,19713.187479579003,0.001,0.001,0.001,4101.5625,31.944444444444446,1713.6570359243483,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,15208.891580958125,0.001,2247.799554104085,0.001,371.5672348484849,0.001,0.001,0.001,0.001,20863.58257037511,74.55119680851064,0.001,0.001,0.001,15353.49670015015,11910.022874685546,3772.0873206374563
1360354500,Week1,0.001,0.001,0.001,0.001,70.0657894736842,65.19450746529957,0.001,0.001,0.001,0.001,25.086603211603215,0.001,0.001,0.001,0.001,0.001,14679.160830999068,0.001,0.001,32.608695652173914,14202.716983595972,5578.67544615364,19992.77007017627,0.001,0.001,0.001,1733.7007296781233,0.001,2060.4475123382686,0.001,66.57247340425532,0.001,0.001,0.001,0.001,36517.50637964581,0.001,67226.13640496794,0.001,1092.2087396572103,0.001,921.0341684090004,0.001,0.001,0.001,0.001,17826.066835202117,8230.76923076923,0.001,0.001,0.001,45555.7920070548,13705.363863492366,5923.978327126305
1360354800,Week1,0.001,0.001,0.001,0.001,33.333333333333336,3947.7887547873293,0.001,0.001,0.001,0.001,30.206269425019418,0.001,0.001,0.001,0.001,0.001,27067.70833333333,0.001,0.001,0.001,2267.4176311108276,36214.64796925094,19565.910293129837,0.001,0.001,0.001,3590.401785714286,0.001,1951.2636454767198,57767.766721137246,0.001,0.001,0.001,0.001,0.001,523.1303135707691,0.001,83503.6308199652,0.001,406.25,0.001,38.392857142857146,0.001,0.001,0.001,0.001,4580.694255469706,1815.408909574468,0.001,0.001,0.001,7300.812154628989,16615.995877737194,4907.569989661386
1360355100,Week1,0.001,0.001,46341.95997100345,0.001,0.001,45.65346635548196,0.001,0.001,0.001,56.150555173992664,24.046985815602838,0.001,0.001,0.001,0.001,0.001,4156.25,33.333333333333336,0.001,0.001,4019.707493014981,15565.951646255686,29954.537192659052,0.001,0.001,0.001,3885.8648255813955,0.001,3130.9598041770582,151.72653227321416,64.82712765957446,0.001,0.001,0.001,0.001,0.001,0.001,57805.2444850209,0.001,5234.860065967876,0.001,889.9356617647059,0.001,0.001,0.001,0.001,1883.0879926379296,1840.5445390365446,0.001,5804.6875,0.001,8938.719456946832,27775.68096986945,3201.6090527119936
