window_start,week,mtf7w2,mwwcn6,lms8m4,dsdxd8,wgocn,jdf5g4,dtqb7d,habc8,ngtp8b,kedgm9,kab5zb,jfk535,mmvd,hnldm2,jdk88,ajdqnf,nm8c7,jmd5h8,anfz9,oro26b,kdcn,krh5f5,tah5z2,jlkm94,nhm2p3,tlgdq9,lpnb79,tjdpzd,wahbf,jrrgxf,zws2p8,ajb9b3,elnfh,pt7td,hmnhx4,mdvw5,jahq76,tcdzb7,jac345,mmg9n6,tkbn4,hemmb2,dlokv6,bay6g7,jlgwx,pecxc9,rrg3md,mjpg95,njd5zf,jhgn9,jkn7f,kah89f,amsh7,bpc42
1360099618,Week1,0.001,0.001,6424.644203173048,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4503.74503968254,14382.567494813433,0.001,11.522861356932152,0.001,0.001,3562.5,0.001,0.001,0.001,10500.054865830367,0.001,0.001,0.001,1981.955105779252,0.001,0.001,0.001,0.001,15785.627216312057,0.001,3045.225894532297,0.001,0.001,0.001,0.001,0.001,134.9296612541993,2128.755641071556,1781.25,0.001,11483.873034529885,0.001,3474.1796875
1360099845,Week1,0.001,0.001,6035.872269517099,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4528.774259754803,3365.765946651613,0.001,0.001,0.001,0.001,24917.817602198353,0.001,0.001,0.001,7602.412409327518,0.001,3767.708333333333,0.001,1339.3523967303054,0.001,0.001,0.001,0.001,6702.2730943152455,0.001,736.6939484126984,0.001,0.001,0.001,0.001,71.42857142857143,0.001,2477.872734754908,0.001,0.001,7806.194874770238,4046.38671875,2473.0862328926473
1360100072,Week1,0.001,0.001,3593.008114843304,0.001,0.001,3.54064039408867,0.001,0.001,0.001,0.001,122425.01876876876,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4492.794049629987,1801.3476709294857,0.001,0.001,0.001,0.001,5256.69054802703,0.001,0.001,0.001,5094.831081578118,0.001,1114.2216435185185,0.001,1844.9800205721701,0.001,0.001,0.001,0.001,5984.945824588806,0.001,1347.0544467787115,0.001,0.001,0.001,0.001,0.001,180.08468645016796,19.194306376006583,10.083865814696486,0.001,11454.959110555623,4268.415178571428,6882.968627547022
1360100299,Week1,0.001,0.001,16970.32039490794,0.001,0.001,4300.12734465908,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1850.9720816464235,62888.61979334533,0.001,0.001,0.001,0.001,5032.699687625452,0.001,0.001,0.001,838.6113162167173,0.001,5464.154554883331,0.001,2035.5489435543886,0.001,0.001,0.001,0.001,21.95581896551724,0.001,769.541583994709,0.001,0.001,0.001,0.001,129.4424019607843,171.0438829787234,542.7179836110996,3595.8059210526317,0.001,64447.081591945294,66108.85416666667,2597.4099099099103
1360100526,Week1,0.001,13996.91849131551,10118.564589101685,0.001,0.001,29.816765916318758,0.001,0.001,0.001,0.001,328.8690476190476,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,24773.547520059732,2927.6452522452105,4465.881878442336,0.001,0.001,0.001,0.001,2638.4081196581196,34.574468085106375,0.001,0.001,530.2995148356711,0.001,1340.158441060391,0.001,1683.644535838277,0.001,0.001,0.001,0.001,6046.412788600289,0.001,1143.0886243386244,0.001,0.001,0.001,0.001,0.001,0.001,2474.5510106244774,0.001,0.001,83323.1144345299,3190.4296875,2909.375
1360100753,Week1,0.001,7859.948175918746,185.13029009407256,0.001,0.001,12138.346033563792,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2813.7119360597976,6054.401533718159,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,386.88319322721657,23.106909344695858,4286.6459894938525,0.001,1632.8075867138382,0.001,0.001,0.001,0.001,5155.697601010102,0.001,1155.180431547619,0.001,0.001,0.001,0.001,0.001,133.2236842105263,176.57440373856517,0.001,0.001,4658.422080237493,3403.125,4115.456079487579
1360100980,Week1,0.001,3590.244171468301,2699.03022066739,0.001,0.001,8340.705757138188,0.001,0.001,0.001,0.001,51.520270270270274,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,236.11111111111111,4920.454545454546,3817.664196998284,50.16447368421053,0.001,0.001,0.001,3592.28515625,0.001,0.001,0.001,759.8586963037174,0.001,1377.0547741246312,0.001,5530.269030818279,0.001,0.001,0.001,0.001,5249.522911897689,0.001,846.9998813748813,0.001,0.001,0.001,0.001,0.001,0.001,13.933631021824938,0.001,0.001,4424.712553730731,15135.060762744348,5156.411280776515
1360101207,Week1,0.001,2010.1902173913045,2411.6916769225054,0.001,0.001,1090.1032615869356,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,69.56429971023094,6462.817444000626,1398.2236567805717,0.001,0.001,0.001,0.001,4033.110119047619,0.001,0.001,51.520270270270274,671.0786150108607,23.10606060606061,2180.218582289803,0.001,0.001,0.001,0.001,0.001,0.001,7003.9147603485835,0.001,37.852112676056336,0.001,0.001,0.001,0.001,0.001,0.001,26495.446402300455,3592.28515625,0.001,8243.273663708575,12320.851078288008,3419.8816872427983
1360155600,Week1,0.001,0.001,0.001,0.001,0.001,3519.4128787878785,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,11731.845711908554,0.001,0.001,0.001,0.001,0.001,4280.078125,0.001,494.5992510320066,0.001,79.28856382978724,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1336.4230225988701,0.001,0.001,0.001,11.19269340974212,0.001,0.001,0.001,0.001,20661.322360086324,0.001,3926.682692307693,5271.278159888358
1360155827,Week1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,11.522861356932152,0.001,0.001,10889.921818287838,0.001,0.001,0.001,0.001,0.001,3792.96875,0.001,368.45473914955926,0.001,16.87405015197568,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,429.6283048862115,0.001,0.001,0.001,0.001,0.001,82.77925531914894,0.001,0.001,72.54464285714286,0.001,4890.625,0.001
1360156054,Week1,0.001,0.001,0.001,0.001,0.001,85.71428571428571,0.001,0.001,0.001,0.001,32.608695652173914,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2132.165276187739,0.001,0.001,0.001,0.001,0.001,3792.96875,0.001,247.18810600736333,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,15.957446808510635,0.001,0.001,0.001,9.593465045592703,243.75,3697.3634188717792
1360156281,Week1,0.001,0.001,0.001,0.001,0.001,8047.168743799603,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3516.0679326539102,0.001,0.001,0.001,0.001,0.001,0.001,0.001,636.8669948944496,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1120.0695107588488,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1586.4468796006624
1360156508,Week1,0.001,0.001,69.06582446808511,0.001,0.001,2990.625,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,18265.625,0.001,0.001,0.001,0.001,0.001,1686.5848173693919,0.001,356.46685479265204,0.001,65.91796875,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,33.17901234567901,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1673.5044134406623,0.001,4890.625,2746.648207619675
1360156735,Week1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,14.109848484848484,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3797.405478395062,0.001,0.001,0.001,0.001,0.001,1553.3555330553168,0.001,234.0181975562101,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1408.5234036796537,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,78.125,0.001,0.001,0.001
1360156962,Week1,0.001,1906.25,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,56.066176470588246,0.001,0.001,0.001,2878.6284722222226,0.001,0.001,0.001,0.001,0.001,2378.2075711382113,0.001,712.3467848500914,0.001,34.574468085106375,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1270.8333333333333,0.001,0.001,0.001,16.014437689969604,0.001,59.5703125,0.001,0.001,4890.625,1893.0719659930464
1360157189,Week1,0.001,0.001,0.001,0.001,0.001,3070.9175884189112,0.001,0.001,0.001,0.001,1906.25,0.001,0.001,0.001,0.001,0.001,0.001,1906.25,0.001,0.001,1783.1293948067953,0.001,0.001,0.001,0.001,0.001,1988.4235829959516,0.001,280.71633852251887,0.001,66.61184210526315,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1061.863501082251,0.001,7941.731770833332,50.16447368421053,0.001,0.001,50.199237699237706,0.001,0.001,0.001,57.76515151515152,0.001,1417.0708978285402
1360157416,Week1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2656.25,0.001,0.001,0.001,0.001,0.001,4871.394230769231,0.001,1803.9160761398348,61.49193548387096,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,37.326388888888886,0.001,0.001,0.001,0.001,0.001,16.964285714285708,0.001,57.76515151515152,1470.0787128212896,0.001,0.001,1906.25
1360157643,Week1,0.001,0.001,68.81648936170212,0.001,0.001,10.127977814148029,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2638.2524855619404,52.95138888888889,47.65625,0.001,0.001,0.001,4980.46875,34.21431737588652,592.636868614926,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,325.3171619401056,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,154.8162547756976,0.001,4608.723958333333,2199.568774796629
1360157870,Week1,0.001,0.001,68.58552631578947,0.001,0.001,47.51551418439716,0.001,0.001,0.001,953.125,1906.25,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,8559.522312231993,0.001,0.001,0.001,0.001,0.001,7125.0,21.120761580563343,4663.640455020731,0.001,67.81914893617022,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,50.16447368421053,0.001,52.69607843137255,0.001,0.001,0.001,0.001,0.001,1494.9604743083003,0.001,0.001,0.001,0.001,74023.4375,4295.362752580437
1360158097,Week1,0.001,0.001,0.001,0.001,0.001,3490.7379975212016,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1908.4553211689235,0.001,0.001,0.001,0.001,0.001,2844.7265625,0.001,808.0638232925259,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1181.5216901154402,0.001,0.001,0.001,0.001,0.001,7125.0,0.001,0.001,0.001,0.001,123.046875,4222.826747755725
1360158324,Week1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4040.5799643124037,0.001,0.001,0.001,0.001,0.001,4871.394230769231,23.246951219512194,439.6883070139368,0.001,66.61184210526315,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,890.0516627120405,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1979.4034090909088,0.001,4890.625,0.001
1360158551,Week1,0.001,0.001,0.001,8844.450971177945,0.001,4808.621174832112,0.001,0.001,0.001,0.001,11.660447761194028,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1953.125,0.001,0.001,0.001,0.001,0.001,3997.6592334969996,0.001,833.7304898719334,0.001,66.61184210526315,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,39.522058823529406,0.001,0.001,0.001,15.957446808510635,0.001,0.001,0.001,0.001,54.81360976594027,0.001,2387.887286324786,1636.8898245851371
1360158778,Week1,0.001,0.001,71.08516483516482,13668.109940481681,0.001,10.106382978723405,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1647.3858173076924,0.001,0.001,0.001,0.001,0.001,0.001,0.001,76.52706762570163,0.001,50.397551870392704,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1123.249299719888,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,10801.517649501267,0.001,1483.0032313042877
1360159005,Week1,0.001,0.001,70.06048387096772,10032.142745957086,0.001,9.401017576318225,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,269.2237342127596,0.001,0.001,0.001,0.001,0.001,3792.96875,0.001,1338.8502542204067,0.001,67.59868421052633,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1058.1699254068717,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1234.6341369778868,11149.749162711192,25182.80397572286,3931.2271062271066
1360159232,Week1,0.001,0.001,0.001,18000.617795331265,0.001,4544.051047151634,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1160.0730830006653,0.001,0.001,0.001,0.001,0.001,3985.5769230769233,40762.9546875,1041.1046399652446,0.001,66.61184210526315,0.001,900.0217924409424,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,822.5837886460554,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2553.980263128268,20976.98648701842,4890.625,3685.3267045454545
1360159459,Week1,0.001,0.001,0.001,17795.994106087557,0.001,59.0531070584262,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,667.5907258064517,7878.475033671268,0.001,0.001,0.001,0.001,3114.809782608696,11863.862950098428,390.6867093781809,0.001,0.001,0.001,784.1015625,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1031.25,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4038.3122519841268,21234.724278753893,4268.415178571428,1357.1266208096142
1360159686,Week1,0.001,0.001,0.001,21682.819797679673,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,667.131417967636,0.001,0.001,0.001,0.001,0.001,17347.501319227336,443.72025160732966,0.001,72.67556837138045,0.001,2988.0864845938377,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,643.3572404371585,0.001,0.001,0.001,0.001,0.001,20274.965348136888,0.001,0.001,55.69035947712418,29543.84406961269,0.001,4472.153067510858
1360159913,Week1,0.001,0.001,0.001,16782.772328006107,0.001,472.65625,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2596.6666418847904,0.001,0.001,0.001,0.001,0.001,3003.90625,0.001,1126.0731019287393,0.001,0.001,0.001,2478.940217391304,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,989.274825783972,0.001,0.001,0.001,0.001,0.001,92056.51041666667,0.001,0.001,2291.940789473684,40831.93471070184,0.001,0.001
1360160140,Week1,0.001,0.001,68.81648936170212,5855.431101012216,0.001,4640.573132123375,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,620.1923076923077,0.001,100.65609557666416,0.001,0.001,0.001,2749.660370100421,0.001,0.001,0.001,0.001,0.001,0.001,11204.368479018272,0.001,437.5,0.001,29.99145136778116,0.001,0.001,0.001,5343.75,0.001,0.001,56.963213213213216,11533.129502343549,0.001,3720.5989041926537
1360160367,Week1,0.001,0.001,69.31515957446808,22877.06536017458,0.001,34.950277520814055,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,573.3173076923077,0.001,0.001,0.001,0.001,0.001,2555.7069683577406,1192.021848137536,883.4342635181207,0.001,66.61184210526315,0.001,3771.1193137778623,0.001,0.001,0.001,0.001,0.001,0.001,27358.513571723077,0.001,1156.4532352292772,0.001,0.001,0.001,0.001,0.001,40803.32341269841,0.001,0.001,1667.4712790521612,63.802509681260375,0.001,2037.7977087548873
1360160594,Week1,0.001,0.001,0.001,12.950450450450449,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3562.5,0.001,0.001,0.001,0.001,3335.2925531914893,4232.293409750112,937.6883024774476,0.001,0.001,0.001,5442.010484749455,0.001,0.001,0.001,0.001,0.001,0.001,35445.64849455859,0.001,1651.6426282051282,0.001,0.001,0.001,0.001,0.001,7212.163159446275,0.001,0.001,4268.497023809524,155.29212295432916,4890.625,1754.6780303030303
1360160821,Week1,0.001,0.001,0.001,0.001,0.001,7850.636124109471,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,48951.84758438881,0.001,0.001,0.001,0.001,2622.801191125659,111.83277409382927,4851.51268925817,0.001,26.93961196255547,0.001,2489.809782608696,0.001,0.001,0.001,0.001,0.001,0.001,4542.46741233322,0.001,1099.2552369505495,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,72.68401639253176,0.001,4890.625,175070.0817969233
1360161048,Week1,0.001,0.001,0.001,0.001,0.001,90.9090909090909,0.001,0.001,0.001,0.001,19.50354609929078,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,7807.477678571428,277309.6354166667,0.001,0.001,0.001,0.001,3562.5,17.409268174354384,4959.183963875707,0.001,73.4827264239029,0.001,4280.048076923076,0.001,0.001,0.001,0.001,0.001,0.001,57.20338983050848,0.001,36.815068493150676,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,10.416666666666666,0.001,10152.470691555047,4074.8131171914847
1360161275,Week1,0.001,0.001,72.30718085106382,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4340.0297619047615,1187.5,0.001,0.001,0.001,0.001,9813.67029735444,0.001,1132.611888151475,0.001,37.23404255319149,0.001,3461.9140625,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1098.6607142857142,0.001,0.001,0.001,0.001,0.001,0.001,0.001,16.18705035971223,0.001,0.001,29275.227068007738,0.001
1360161502,Week1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2703.201593137255,25987.449248663157,0.001,0.001,0.001,0.001,3814.4565067462786,2589.35546875,878.7591920063527,0.001,0.001,0.001,3091.145833333333,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,903.4600522125722,0.001,0.001,9.146341463414632,0.001,0.001,25202.874515966127,0.001,0.001,2866.149576375678,0.001,6938.770437958817,5550.049293975644
1360161729,Week1,0.001,0.001,0.001,0.001,0.001,7909.69154842915,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,828.125,12424.363184011532,0.001,0.001,0.001,0.001,2515.8570838438413,39205.840290982436,8235.737832540755,0.001,0.001,0.001,1244.904891304348,0.001,0.001,0.001,0.001,0.001,0.001,1213.959120095069,0.001,1136.2668998255504,0.001,0.001,0.001,0.001,0.001,25187.98392496503,0.001,66.61184210526315,87.35076670317633,0.001,22310.467002775793,3402.9591031590476
1360161956,Week1,0.001,0.001,72.30718085106382,0.001,16.843971631205672,10589.583333333334,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2143.2109557109557,0.001,0.001,81.90783782250922,0.001,0.001,3341.471605312466,0.001,7369.834157376047,0.001,0.001,0.001,556.0979302717506,0.001,0.001,0.001,0.001,0.001,0.001,6374.522569444444,0.001,1233.701610889111,0.001,0.001,0.001,0.001,0.001,17.0863309352518,0.001,0.001,27.11703903441192,0.001,0.001,3885.4166666666665
1360162183,Week1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,57.29166666666666,0.001,0.001,2169.6675531914893,3862.5372023809523,0.001,0.001,1425.0,10076.660364954132,0.001,67.32047872340425,0.001,256.39110418786976,0.001,0.001,0.001,0.001,0.001,0.001,541.6666666666666,0.001,749.6466993130206,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1032.582315966503,0.001
1360162410,Week1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2375.0,0.001,11.86056105610561,7940.625,0.001,0.001,61686.784205063,4505.6106817727095,0.001,3562.5,31.977137445887447,33.27107697369665,0.001,16.934639977987214,0.001,1250.7910401002505,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2967.943948412699,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4380.447443181818
1360162637,Week1,0.001,0.001,272.49418218085106,958.3333333333335,0.001,5816.070905796919,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,124.18831168831169,0.001,0.001,35023.72548385032,7626.171875,0.001,2500.201491977808,25238.746130745283,378.86246776389316,0.001,0.001,0.001,1528.9524769134064,0.001,0.001,0.001,0.001,0.001,0.001,2727.609321306908,0.001,111.43092105263158,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,130.0,0.001
1360162864,Week1,0.001,0.001,0.001,0.001,0.001,703.996443006395,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,70.81117021276594,0.001,0.001,0.001,13129.963961319128,72.33408561576714,0.001,0.001,82.88043478260869,59.37781026450528,0.001,61.958603822342965,0.001,7282.726553131813,0.001,0.001,0.001,0.001,0.001,0.001,680.9895833333333,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,33.854166666666664,0.001,0.001,0.001,9864.530032749875
1360163091,Week1,0.001,0.001,85.46625122932987,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,16.87405015197568,0.001,53.70624248798077,0.001,0.001,7475.04467558651,0.001,3157.8125,0.001,63.013197859886155,0.001,0.001,0.001,940.9395452161117,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,35.79545454545455
1360163318,Week1,0.001,28051.404842335745,72.30718085106382,0.001,0.001,10.106382978723405,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,135.41666666666666,0.001,3562.5,0.001,16.578844703544327,0.001,72.13592233009709,0.001,3828.641133299911,0.001,0.001,0.001,0.001,0.001,0.001,7553.571428571428,0.001,9396.875,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3421.940364495512
1360163545,Week1,0.001,10815.399354871595,0.001,0.001,0.001,10.14957264957265,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,73.51973684210526,0.001,0.001,0.001,0.001,0.001,0.001,3562.5,0.001,18.695883466633045,0.001,67.41671332586786,0.001,1318.536931818182,0.001,0.001,32.608695652173914,0.001,0.001,0.001,4061.1451967150497,0.001,203.125,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,541.6666666666666
1360163772,Week1,0.001,15217.281485635121,0.001,0.001,0.001,4468.657113506451,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5195.638020833333,0.001,0.001,0.001,0.001,0.001,160.24925595238096,0.001,0.001,0.001,5738.436399359843,0.001,0.001,0.001,54.75970129249425,0.001,0.001,0.001,3220.505141291231,0.001,0.001,31.914893617021274,0.001,0.001,0.001,6237.239583333333,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3425.0
1360163999,Week1,0.001,16864.713065851345,0.001,0.001,0.001,495.32106800508666,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,18652.36545138889,0.001,0.001,0.001,2023.9127171101259,0.001,7125.0,0.001,17.893789510538063,0.001,67.32047872340425,0.001,1294.7916666666665,0.001,0.001,0.001,0.001,0.001,0.001,2639.9739583333335,0.001,1356.3988095238094,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4812.5
1360164226,Week1,0.001,19822.084146732766,0.001,0.001,0.001,1056.7841289929665,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4039.3359375,0.001,0.001,0.001,0.001,0.001,1458.1336333933925,0.001,16.884191599299513,0.001,0.001,19.78211009174312,3709.375,0.001,0.001,0.001,0.001,0.001,0.001,90.40178571428572,0.001,437.5,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1739.4285462599416
1360164453,Week1,0.001,722.9208167330677,0.001,0.001,0.001,667.0784783033534,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,11.336750788643535,820.3125,0.001,23.4375,0.001,2694.180253623189,0.001,4008.5771276595747,22049.8046875,19.29510894831113,0.001,48.258884577482135,0.001,75623.3634872386,0.001,0.001,0.001,0.001,0.001,0.001,35.803734061930776,0.001,11.455278592375365,16.18705035971223,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,39.0625
1360164680,Week1,0.001,0.001,0.001,0.001,0.001,20020.745967777744,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,73.8031914893617,9824.578316706798,0.001,0.001,0.001,3798.270089285714,0.001,1068.5297539893618,0.001,16.905808114179994,0.001,48.78057916530457,20.104895104895107,1403.125,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,36451.86011904762,0.001,0.001,0.001,0.001
1360164907,Week1,0.001,0.001,0.001,0.001,0.001,2059.7483158887603,0.001,0.001,0.001,0.001,74.53703703703704,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2276.25,0.001,0.001,0.001,3720.360585836114,0.001,1877.3596619839973,0.001,450.15916614417745,0.001,0.001,53.81944444444446,3121.157910628019,0.001,0.001,0.001,0.001,0.001,0.001,314.2361111111111,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,188218.75,0.001,0.001,0.001,567.7083333333334
